id,correcta,puntaje_obtenido,pregunta_id,respuesta_id,quizUser_id,nombreUser_id,uso_ayuda,dificultad,tiempo_pregunta
2831,0,0,20,52,222,222,0,2,63
2832,1,1,4,11,222,222,0,1,71
2833,1,2,5,13,222,222,0,2,69
2834,1,3,23,63,222,222,0,3,77
2835,1,2,32,87,222,222,0,2,92
2836,1,1,8,19,222,222,0,1,82
2837,1,1,16,42,222,222,0,1,123
2838,1,1,9,21,222,222,0,1,91
2839,1,1,2,5,222,222,0,1,137
2840,1,1,1,1,222,222,0,1,96
2841,1,1,30,83,222,222,0,1,150
2842,1,1,19,49,222,222,0,1,117
2843,1,1,2,5,223,223,0,1,11
2844,1,2,20,53,223,223,0,2,12
2845,1,3,24,66,223,223,0,3,17
2846,1,3,29,78,223,223,0,3,24
2847,1,3,33,90,223,223,0,3,26
2848,1,3,23,63,223,223,0,3,31
2849,1,3,27,73,223,223,0,3,33
2850,1,3,34,93,223,223,0,3,41
2851,1,3,35,95,223,223,0,3,45
2852,1,3,25,67,223,223,0,3,52
2853,0,0,6,14,223,223,0,1,52
2854,1,1,19,49,223,223,0,1,66
2855,1,2,31,84,223,223,0,2,60
2856,1,1,9,21,223,223,0,1,74
2857,1,2,5,13,223,223,0,2,65
2858,1,2,22,58,223,223,0,2,81
2859,1,1,4,11,223,223,0,1,72
2860,1,2,15,38,223,223,0,2,92
2861,1,1,1,1,223,223,0,1,76
2862,1,1,30,83,223,223,0,1,100
2863,1,1,3,7,224,224,0,1,10
2864,1,2,26,71,224,224,0,2,18
2865,0,0,35,94,224,224,0,3,56
2866,1,2,13,32,224,224,0,2,39
2867,0,0,34,92,224,224,0,3,90
2868,1,2,5,13,224,224,0,2,51
2869,1,3,33,90,224,224,0,3,105
2870,1,2,10,24,224,224,0,2,60
2871,1,1,8,19,224,224,0,1,120
2872,0,0,12,30,224,224,0,1,71
2873,0,0,17,44,224,224,0,1,143
2874,1,1,19,49,224,224,0,1,89
2875,1,1,18,46,224,224,0,1,153
2876,1,1,1,1,224,224,0,1,99
2877,0,0,30,81,224,224,0,1,167
2878,1,1,16,42,224,224,0,1,111
2879,0,0,6,14,224,224,0,1,178
2880,1,1,9,21,224,224,0,1,120
2881,0,0,2,6,224,224,0,1,187
2882,1,1,14,36,224,224,0,1,141
2883,1,1,19,49,225,225,0,1,16
2884,1,2,20,53,225,225,0,2,9
2885,1,3,27,73,225,225,1,3,40
2886,1,2,15,38,225,225,1,2,29
2887,1,1,2,5,225,225,0,1,53
2888,1,2,5,13,225,225,0,2,37
2889,1,3,25,67,225,225,1,3,88
2890,1,2,28,77,225,225,1,2,62
2891,1,1,7,18,225,225,1,1,120
2892,1,1,1,1,225,225,0,1,69
2893,1,2,21,55,225,225,1,2,158
2894,1,1,14,36,225,225,0,1,78
2895,1,1,16,42,225,225,0,1,168
2896,1,1,18,46,225,225,0,1,86
2897,1,1,3,7,225,225,0,1,176
2898,1,1,9,21,225,225,0,1,92
2899,1,1,12,31,225,225,1,1,191
2900,1,1,30,83,225,225,0,1,101
2901,1,1,4,11,225,225,1,1,209
2902,1,1,8,19,225,225,0,1,113
2903,1,1,1,1,226,226,0,1,5
2904,1,2,11,27,226,226,0,2,7
2905,1,3,23,63,226,226,0,3,15
2906,1,3,33,90,226,226,0,3,18
2907,1,3,27,73,226,226,0,3,24
2908,1,3,29,78,226,226,1,3,38
2909,1,2,31,84,226,226,1,2,38
2910,1,1,19,49,226,226,0,1,48
2911,1,2,5,13,226,226,0,2,46
2912,1,3,34,93,226,226,1,3,66
2913,1,2,13,32,226,226,0,2,65
2914,1,3,35,95,226,226,0,3,74
2915,1,3,25,67,226,226,0,3,74
2916,1,3,24,66,226,226,1,3,91
2917,1,2,21,55,226,226,0,2,86
2918,1,1,9,21,226,226,0,1,95
2919,1,1,17,43,226,226,0,1,97
2920,1,1,4,11,226,226,1,1,118
2921,1,1,2,5,226,226,0,1,106
2922,0,0,6,14,226,226,0,1,124
2923,1,1,30,83,227,227,0,1,8
2924,1,2,32,87,227,227,1,2,12
2925,1,1,7,18,227,227,0,1,16
2926,1,2,26,71,227,227,0,2,20
2927,1,3,24,66,227,227,0,3,22
2928,1,3,35,95,227,227,0,3,33
2929,1,3,27,73,227,227,1,3,34
2930,1,2,10,24,227,227,1,2,52
2931,1,1,12,31,227,227,1,1,50
2932,1,1,3,7,227,227,0,1,61
2933,1,2,11,27,227,227,0,2,55
2934,1,3,33,90,227,227,0,3,70
2935,1,3,23,63,227,227,0,3,61
2936,1,3,34,93,227,227,1,3,85
2937,1,2,15,38,227,227,1,2,74
2938,1,1,16,42,227,227,0,1,97
2939,1,1,14,36,227,227,0,1,84
2940,1,1,19,49,227,227,0,1,106
2941,1,1,2,5,227,227,0,1,92
2942,1,1,17,43,227,227,0,1,117
2943,1,1,2,5,229,229,0,1,9
2944,1,2,26,71,229,229,0,2,35
2945,1,3,35,95,229,229,0,3,106
2946,1,2,13,32,229,229,0,2,83
2947,0,0,6,14,229,229,0,1,143
2948,1,1,19,49,229,229,1,1,116
2949,1,1,3,7,229,229,1,1,215
2950,1,1,1,1,229,229,0,1,135
2951,1,1,30,83,229,229,0,1,259
2952,1,1,12,31,229,229,1,1,168
2953,1,1,7,18,229,229,0,1,293
2954,1,1,17,43,229,229,0,1,209
2955,0,0,16,41,229,229,0,1,310
2956,1,1,9,21,229,229,0,1,233
2957,1,1,18,46,229,229,0,1,327
2958,1,1,4,11,229,229,0,1,253
2959,1,1,14,36,229,229,1,1,437
2960,1,1,8,19,229,229,1,1,310
2961,1,3,24,66,229,229,0,3,488
2962,1,2,11,27,229,229,0,2,335
2963,1,1,3,7,230,230,0,1,7
2964,1,2,10,24,230,230,0,2,11
2965,1,3,33,90,230,230,0,3,64
2966,1,3,23,63,230,230,0,3,39
2967,1,3,29,78,230,230,1,3,133
2968,1,2,13,32,230,230,0,2,48
2969,1,3,24,66,230,230,0,3,140
2970,1,2,20,53,230,230,0,2,71
2971,1,3,27,73,230,230,1,3,189
2972,0,0,22,59,230,230,1,2,196
2973,1,1,14,36,230,230,0,1,199
2974,1,1,1,1,230,230,0,1,199
2975,1,1,1,1,230,230,0,1,199
2976,1,1,30,83,230,230,0,1,199
2977,1,1,6,15,230,230,0,1,199
2978,1,1,6,15,230,230,0,1,199
2979,1,1,6,15,230,230,0,1,199
2980,1,1,19,49,230,230,0,1,199
2981,1,1,18,46,230,230,0,1,199
2982,1,1,7,18,230,230,0,1,199
2983,1,1,18,46,231,231,0,1,8
2984,1,2,22,58,231,231,0,2,9
2985,1,3,35,95,231,231,0,3,17
2986,1,3,25,67,231,231,1,3,25
2987,1,2,15,38,231,231,1,2,117
2988,1,1,30,83,231,231,0,1,34
2989,1,2,20,53,231,231,0,2,126
2990,1,1,1,1,231,231,0,1,39
2991,1,2,11,27,231,231,0,2,133
2992,1,1,17,43,231,231,0,1,48
2993,1,2,21,55,231,231,1,2,270
2994,1,1,19,49,231,231,0,1,56
2995,1,2,10,24,231,231,0,2,275
2996,1,1,4,11,231,231,0,1,65
2997,1,2,32,87,231,231,1,2,340
2998,1,1,12,31,231,231,0,1,75
2999,1,1,9,21,231,231,1,1,394
3000,0,0,16,41,231,231,0,1,81
3001,1,1,6,15,231,231,0,1,398
3002,1,1,3,7,231,231,0,1,88
3003,1,1,19,49,232,232,0,1,6
3004,1,2,11,27,232,232,0,2,5
3005,1,3,35,95,232,232,0,3,12
3006,1,3,27,73,232,232,0,3,13
3007,1,3,33,90,232,232,0,3,18
3008,1,3,24,66,232,232,0,3,20
3009,1,3,34,93,232,232,1,3,101
3010,1,2,21,55,232,232,0,2,28
3011,1,3,23,63,232,232,0,3,110
3012,1,2,26,71,232,232,0,2,35
3013,1,3,25,67,232,232,1,3,124
3014,1,2,15,38,232,232,1,2,51
3015,1,1,2,5,232,232,0,1,137
3016,1,1,17,43,232,232,0,1,61
3017,1,2,28,77,232,232,1,2,252
3018,1,1,8,19,232,232,1,1,74
3019,1,1,14,36,232,232,0,1,259
3020,1,1,1,1,232,232,0,1,81
3021,1,1,3,7,232,232,0,1,268
3022,0,0,16,41,232,232,0,1,90
3023,1,1,30,83,233,233,0,1,6
3024,1,2,5,13,233,233,1,2,50
3025,1,1,4,11,233,233,0,1,14
3026,1,2,15,38,233,233,1,2,63
3027,0,0,16,41,233,233,0,1,23
3028,1,1,9,21,233,233,0,1,68
3029,1,2,26,71,233,233,0,2,30
3030,1,3,24,66,233,233,0,3,75
3031,1,2,10,24,233,233,0,2,36
3032,1,3,25,67,233,233,0,3,83
3033,1,2,22,58,233,233,0,2,42
3034,1,3,35,95,233,233,0,3,90
3035,1,2,21,55,233,233,0,2,48
3036,1,3,23,63,233,233,0,3,96
3037,1,2,28,77,233,233,0,2,99
3038,1,1,8,19,233,233,0,1,104
3039,1,1,7,18,233,233,0,1,107
3040,1,1,19,49,233,233,0,1,111
3041,1,1,18,46,233,233,0,1,113
3042,1,1,17,43,233,233,0,1,120
3043,1,1,12,31,234,234,0,1,7
3044,1,2,13,32,234,234,0,2,7
3045,1,3,27,73,234,234,0,3,13
3046,0,0,29,79,234,234,0,3,12
3047,1,2,21,55,234,234,0,2,19
3048,1,3,34,93,234,234,1,3,24
3049,1,2,20,53,234,234,0,2,24
3050,1,3,23,63,234,234,0,3,33
3051,1,3,33,90,234,234,0,3,29
3052,1,3,35,95,234,234,0,3,42
3053,1,3,25,67,234,234,0,3,39
3054,1,3,24,66,234,234,0,3,49
3055,1,1,1,1,234,234,0,1,46
3056,1,2,28,77,234,234,0,2,56
3057,1,2,5,13,234,234,0,2,52
3058,1,2,32,87,234,234,0,2,61
3059,1,1,30,83,234,234,0,1,61
3060,1,2,31,84,234,234,1,2,144
3061,0,0,16,41,234,234,0,1,69
3062,1,1,8,19,234,234,0,1,149
3063,1,1,7,18,235,235,0,1,6
3064,1,2,11,27,235,235,0,2,6
3065,1,3,34,93,235,235,0,3,12
3066,1,3,33,90,235,235,0,3,13
3067,1,3,29,78,235,235,1,3,30
3068,1,2,22,58,235,235,0,2,19
3069,1,3,35,95,235,235,0,3,38
3070,1,3,23,63,235,235,0,3,30
3071,1,3,27,73,235,235,1,3,50
3072,1,2,28,77,235,235,0,2,35
3073,1,3,24,66,235,235,0,3,56
3074,1,3,25,67,235,235,0,3,42
3075,1,1,18,46,235,235,0,1,64
3076,1,2,31,84,235,235,0,2,53
3077,1,1,3,7,235,235,0,1,72
3078,1,2,26,71,235,235,0,2,60
3079,1,1,6,15,235,235,0,1,82
3080,1,1,12,31,235,235,0,1,70
3081,1,2,32,87,235,235,1,2,189
3082,1,1,2,5,235,235,0,1,81
3083,1,1,12,31,236,236,0,1,7
3084,1,2,21,55,236,236,0,2,11
3085,1,3,33,90,236,236,0,3,15
3086,1,3,27,73,236,236,0,3,20
3087,1,3,24,66,236,236,0,3,19
3088,1,3,29,78,236,236,0,3,24
3089,1,3,34,93,236,236,0,3,24
3090,1,3,25,67,236,236,0,3,30
3091,1,3,23,63,236,236,0,3,30
3092,1,3,35,95,236,236,0,3,34
3093,1,1,9,21,236,236,0,1,37
3094,1,2,31,84,236,236,0,2,43
3095,1,1,4,11,236,236,0,1,47
3096,1,2,5,13,236,236,0,2,47
3097,1,1,19,49,236,236,0,1,57
3098,1,2,26,71,236,236,0,2,52
3099,1,1,30,83,236,236,0,1,62
3100,1,2,10,24,236,236,0,2,58
3101,1,2,22,58,236,236,0,2,68
3102,1,2,20,53,236,236,0,2,64
3103,1,3,33,90,237,237,0,3,5
3104,1,3,34,93,237,237,0,3,7
3105,1,3,35,95,237,237,0,3,12
3106,0,0,27,72,237,237,0,3,12
3107,1,2,31,84,237,237,0,2,21
3108,1,3,25,67,237,237,0,3,16
3109,1,3,24,66,237,237,0,3,25
3110,1,3,23,63,237,237,0,3,22
3111,1,3,29,78,237,237,0,3,34
3112,1,1,8,19,237,237,0,1,29
3113,1,2,28,77,237,237,0,2,54
3114,1,2,26,71,237,237,0,2,34
3115,1,1,6,15,237,237,0,1,60
3116,1,1,7,18,237,237,0,1,41
3117,1,2,32,87,237,237,0,2,72
3118,1,1,16,42,237,237,0,1,62
3119,1,2,21,55,237,237,0,2,82
3120,1,1,30,83,237,237,0,1,66
3121,1,2,5,13,237,237,0,2,88
3122,1,1,19,49,237,237,0,1,72
3123,1,1,12,31,238,238,0,1,11
3124,1,2,5,13,238,238,0,2,8
3125,1,3,33,90,238,238,0,3,17
3126,1,3,29,78,238,238,0,3,14
3127,1,3,27,73,238,238,0,3,28
3128,1,3,34,93,238,238,0,3,20
3129,1,3,25,67,238,238,0,3,35
3130,1,3,35,95,238,238,0,3,27
3131,1,3,24,66,238,238,0,3,40
3132,1,3,23,63,238,238,0,3,32
3133,1,2,21,55,238,238,0,2,46
3134,1,1,8,19,238,238,0,1,38
3135,1,2,28,77,238,238,0,2,51
3136,1,1,3,7,238,238,0,1,46
3137,1,2,20,53,238,238,0,2,57
3138,1,1,30,83,238,238,0,1,52
3139,1,2,26,71,238,238,0,2,65
3140,1,1,4,11,238,238,0,1,46
3141,1,2,15,38,238,238,0,2,46
3142,1,2,32,87,238,238,0,2,46
3143,1,3,23,63,239,239,0,3,9
3144,1,3,34,93,239,239,0,3,9
3145,1,3,25,67,239,239,0,3,18
3146,1,3,35,95,239,239,0,3,19
3147,1,3,33,90,239,239,0,3,14
3148,1,3,29,78,239,239,0,3,26
3149,1,3,27,73,239,239,0,3,22
3150,1,3,24,66,239,239,0,3,31
3151,1,2,32,87,239,239,0,2,30
3152,1,1,14,36,239,239,0,1,94
3153,1,1,9,21,239,239,0,1,38
3154,1,2,21,55,239,239,0,2,113
3155,1,1,18,46,239,239,0,1,30
3156,1,2,22,58,239,239,0,2,120
3157,1,1,19,49,239,239,0,1,41
3158,1,2,11,27,239,239,0,2,125
3159,1,1,3,7,239,239,0,1,46
3160,1,2,15,38,239,239,0,2,144
3161,1,1,17,43,239,239,0,1,55
3162,1,2,10,24,239,239,0,2,149
3163,1,1,18,46,240,240,0,1,5
3164,1,2,22,58,240,240,0,2,5
3165,1,3,27,73,240,240,0,3,12
3166,1,3,29,78,240,240,0,3,9
3167,1,3,23,63,240,240,0,3,18
3168,1,3,35,95,240,240,0,3,13
3169,1,3,33,90,240,240,0,3,22
3170,1,3,34,93,240,240,0,3,23
3171,1,3,25,67,240,240,0,3,27
3172,1,3,24,66,240,240,0,3,27
3173,1,2,15,38,240,240,0,2,34
3174,1,2,32,87,240,240,0,2,37
3175,1,1,17,43,240,240,0,1,39
3176,1,2,11,27,240,240,0,2,65
3177,1,2,5,13,240,240,0,2,50
3178,1,1,6,15,240,240,0,1,68
3179,1,2,31,84,240,240,0,2,70
3180,1,1,4,11,240,240,0,1,70
3181,1,2,10,24,240,240,0,2,70
3182,1,2,20,53,240,240,0,2,70
3183,1,3,34,93,241,241,0,3,7
3184,1,3,25,67,241,241,0,3,5
3185,1,3,33,90,241,241,0,3,13
3186,1,3,23,63,241,241,0,3,12
3187,1,3,27,73,241,241,0,3,24
3188,1,3,24,66,241,241,0,3,22
3189,1,3,29,78,241,241,0,3,32
3190,1,3,35,95,241,241,0,3,29
3191,1,1,6,15,241,241,0,1,37
3192,1,2,5,13,241,241,0,2,34
3193,1,2,10,24,241,241,0,2,37
3194,1,1,7,18,241,241,0,1,37
3195,1,2,11,27,241,241,0,2,45
3196,1,1,9,21,241,241,0,1,50
3197,1,2,20,53,241,241,0,2,53
3198,1,1,2,5,241,241,0,1,57
3199,1,2,28,77,241,241,0,2,58
3200,1,1,3,7,241,241,0,1,61
3201,1,2,31,84,241,241,0,2,60
3202,1,1,1,1,241,241,0,1,66
3203,1,2,10,24,242,242,0,2,9
3204,1,3,24,66,242,242,0,3,6
3205,1,3,29,78,242,242,0,3,12
3206,1,3,25,67,242,242,0,3,11
3207,1,3,23,63,242,242,0,3,17
3208,1,3,34,93,242,242,0,3,10
3209,1,3,35,95,242,242,0,3,10
3210,1,3,35,95,242,242,0,3,10
3211,1,3,27,73,242,242,0,3,10
3212,1,3,33,90,242,242,0,3,10
3213,1,1,2,5,242,242,0,1,10
3214,1,2,11,27,242,242,0,2,10
3215,1,2,26,71,242,242,0,2,10
3216,1,1,9,21,242,242,0,1,10
3217,1,2,21,55,242,242,0,2,10
3218,1,1,8,19,242,242,0,1,10
3219,1,2,20,53,242,242,0,2,10
3220,1,2,13,32,242,242,0,2,10
3221,1,1,14,36,242,242,0,1,10
3222,1,2,15,38,242,242,0,2,10
3223,1,3,34,93,243,243,0,3,14
3224,1,3,24,66,243,243,0,3,16
3225,1,3,25,67,243,243,0,3,24
3226,1,3,27,73,243,243,0,3,23
3227,1,3,29,78,243,243,0,3,35
3228,1,3,23,63,243,243,0,3,28
3229,1,3,35,95,243,243,0,3,41
3230,1,3,33,90,243,243,0,3,32
3231,1,1,19,49,243,243,0,1,49
3232,1,2,13,32,243,243,0,2,38
3233,1,2,31,84,243,243,0,2,58
3234,1,1,3,7,243,243,0,1,43
3235,1,2,11,27,243,243,0,2,68
3236,1,2,21,55,243,243,0,2,49
3237,0,0,6,14,243,243,0,1,81
3238,1,1,8,19,243,243,0,1,55
3239,1,2,10,24,243,243,0,2,85
3240,1,1,16,42,243,243,0,1,65
3241,1,2,28,77,243,243,0,2,89
3242,1,1,2,5,243,243,0,1,70
3243,0,0,34,91,244,244,1,3,48
3244,0,0,16,40,245,245,1,1,368
3245,1,1,19,49,246,246,0,1,8
3246,1,2,13,32,246,246,0,2,11
3247,1,3,27,73,246,246,0,3,13
3248,1,3,24,66,246,246,0,3,17
3249,1,3,34,93,246,246,0,3,23
3250,1,3,25,67,246,246,0,3,26
3251,1,3,33,90,246,246,0,3,33
3252,1,3,29,78,246,246,0,3,38
3253,1,3,23,63,246,246,0,3,42
3254,1,3,35,95,246,246,0,3,68
3255,1,2,11,27,246,246,0,2,48
3256,1,2,22,58,246,246,0,2,95
3257,1,1,30,83,246,246,0,1,59
3258,1,2,21,55,246,246,0,2,106
3259,1,1,17,43,246,246,0,1,67
3260,1,2,20,53,246,246,0,2,110
3261,1,1,2,5,246,246,0,1,79
3262,1,1,9,21,246,246,0,1,116
3263,1,1,1,1,246,246,0,1,86
3264,0,0,12,30,246,246,0,1,121
3265,1,1,19,49,247,247,0,1,9
3266,1,2,10,24,247,247,0,2,25
3267,1,3,29,78,247,247,1,3,18
3268,0,0,13,33,247,247,0,2,27
3269,0,0,1,2,247,247,0,1,21
3270,1,1,8,19,247,247,0,1,29
3271,1,2,31,84,247,247,0,2,25
3272,0,0,33,89,247,247,0,3,31
3273,0,0,32,86,247,247,0,2,28
3274,1,1,3,7,247,247,0,1,34
3275,0,0,21,57,247,247,0,2,31
3276,0,0,9,23,247,247,0,1,39
3277,0,0,7,17,247,247,0,1,33
3278,0,0,14,35,247,247,0,1,42
3279,0,0,30,82,247,247,0,1,37
3280,0,0,18,48,247,247,0,1,45
3281,0,0,4,9,247,247,0,1,41
3282,1,1,2,5,247,247,0,1,47
3283,0,0,20,54,247,247,0,2,44
3284,1,1,16,42,247,247,0,1,55
